*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/pythia.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/410.bwaves-2097B.champsimtrace.xz
Heartbeat CPU  0 instructions:  134000003 cycles:   94177350 heartbeat IPC: 1.17903 cumulative IPC: 1.17890 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:  135000003 cycles:   95024111 heartbeat IPC: 1.18097 cumulative IPC: 1.17896 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:   95873527 heartbeat IPC: 1.17728 cumulative IPC: 1.17891 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:   96723015 heartbeat IPC: 1.17718 cumulative IPC: 1.17887 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:  138000002 cycles:   97574340 heartbeat IPC: 1.17464 cumulative IPC: 1.17875 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:  139000000 cycles:   98426512 heartbeat IPC: 1.17347 cumulative IPC: 1.17862 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:   99274428 heartbeat IPC: 1.17936 cumulative IPC: 1.17864 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  0 instructions:  141000001 cycles:  100121707 heartbeat IPC: 1.18025 cumulative IPC: 1.17868 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  0 instructions:  142000000 cycles:  100966453 heartbeat IPC: 1.18379 cumulative IPC: 1.17880 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:  143000002 cycles:  101811895 heartbeat IPC: 1.18282 cumulative IPC: 1.17889 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  102657130 heartbeat IPC: 1.18310 cumulative IPC: 1.17899 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  0 instructions:  145000001 cycles:  103509987 heartbeat IPC: 1.17253 cumulative IPC: 1.17884 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:  146000002 cycles:  104358127 heartbeat IPC: 1.17905 cumulative IPC: 1.17885 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  0 instructions:  147000002 cycles:  105207120 heartbeat IPC: 1.17787 cumulative IPC: 1.17882 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  106056047 heartbeat IPC: 1.17796 cumulative IPC: 1.17881 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  0 instructions:  149000002 cycles:  106905947 heartbeat IPC: 1.17661 cumulative IPC: 1.17876 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  150000002 cycles:  107755342 heartbeat IPC: 1.17731 cumulative IPC: 1.17873 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:  151000002 cycles:  108606172 heartbeat IPC: 1.17532 cumulative IPC: 1.17867 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  109451117 heartbeat IPC: 1.18351 cumulative IPC: 1.17876 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  110300584 heartbeat IPC: 1.17721 cumulative IPC: 1.17873 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  154000001 cycles:  111144561 heartbeat IPC: 1.18486 cumulative IPC: 1.17884 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  111995373 heartbeat IPC: 1.17535 cumulative IPC: 1.17878 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  112840951 heartbeat IPC: 1.18262 cumulative IPC: 1.17885 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:  157000001 cycles:  113688649 heartbeat IPC: 1.17967 cumulative IPC: 1.17886 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  114540214 heartbeat IPC: 1.17431 cumulative IPC: 1.17878 (Simulation time: 0 hr 7 min 31 sec) 
Heartbeat CPU  0 instructions:  159000001 cycles:  115390491 heartbeat IPC: 1.17609 cumulative IPC: 1.17874 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  116240253 heartbeat IPC: 1.17680 cumulative IPC: 1.17870 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:  161000000 cycles:  117089161 heartbeat IPC: 1.17798 cumulative IPC: 1.17869 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  0 instructions:  162000000 cycles:  117936304 heartbeat IPC: 1.18044 cumulative IPC: 1.17872 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  0 instructions:  163000002 cycles:  118786897 heartbeat IPC: 1.17565 cumulative IPC: 1.17867 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  119636691 heartbeat IPC: 1.17675 cumulative IPC: 1.17864 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  0 instructions:  165000000 cycles:  120479829 heartbeat IPC: 1.18605 cumulative IPC: 1.17876 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:  166000001 cycles:  121327506 heartbeat IPC: 1.17970 cumulative IPC: 1.17877 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  122177780 heartbeat IPC: 1.17609 cumulative IPC: 1.17873 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  123027795 heartbeat IPC: 1.17645 cumulative IPC: 1.17870 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:  169000002 cycles:  123876507 heartbeat IPC: 1.17826 cumulative IPC: 1.17869 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  170000000 cycles:  124728387 heartbeat IPC: 1.17387 cumulative IPC: 1.17862 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:  171000000 cycles:  125576744 heartbeat IPC: 1.17875 cumulative IPC: 1.17862 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  126427363 heartbeat IPC: 1.17561 cumulative IPC: 1.17858 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  0 instructions:  173000000 cycles:  127275218 heartbeat IPC: 1.17945 cumulative IPC: 1.17859 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  174000003 cycles:  128121665 heartbeat IPC: 1.18141 cumulative IPC: 1.17863 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  0 instructions:  175000002 cycles:  128972579 heartbeat IPC: 1.17521 cumulative IPC: 1.17858 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  129821905 heartbeat IPC: 1.17740 cumulative IPC: 1.17857 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:  177000003 cycles:  130664079 heartbeat IPC: 1.18741 cumulative IPC: 1.17868 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:  178000000 cycles:  131515812 heartbeat IPC: 1.17407 cumulative IPC: 1.17862 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:  179000001 cycles:  132364957 heartbeat IPC: 1.17766 cumulative IPC: 1.17861 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  133216526 heartbeat IPC: 1.17430 cumulative IPC: 1.17856 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  0 instructions:  181000002 cycles:  134066845 heartbeat IPC: 1.17603 cumulative IPC: 1.17853 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:  182000001 cycles:  134914224 heartbeat IPC: 1.18011 cumulative IPC: 1.17854 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  183000003 cycles:  135764699 heartbeat IPC: 1.17582 cumulative IPC: 1.17851 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  136617594 heartbeat IPC: 1.17247 cumulative IPC: 1.17844 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  137466865 heartbeat IPC: 1.17748 cumulative IPC: 1.17843 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  0 instructions:  186000003 cycles:  138312914 heartbeat IPC: 1.18196 cumulative IPC: 1.17847 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:  187000002 cycles:  139160730 heartbeat IPC: 1.17950 cumulative IPC: 1.17848 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  0 instructions:  188000000 cycles:  140007404 heartbeat IPC: 1.18109 cumulative IPC: 1.17851 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  189000000 cycles:  140854614 heartbeat IPC: 1.18034 cumulative IPC: 1.17853 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:  190000003 cycles:  141701952 heartbeat IPC: 1.18017 cumulative IPC: 1.17855 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:  191000000 cycles:  142548111 heartbeat IPC: 1.18181 cumulative IPC: 1.17859 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  0 instructions:  192000000 cycles:  143396790 heartbeat IPC: 1.17830 cumulative IPC: 1.17858 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  0 instructions:  193000002 cycles:  144249217 heartbeat IPC: 1.17312 cumulative IPC: 1.17852 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:  194000000 cycles:  145097275 heartbeat IPC: 1.17916 cumulative IPC: 1.17853 (Simulation time: 0 hr 9 min 22 sec) 
Heartbeat CPU  0 instructions:  195000003 cycles:  145944864 heartbeat IPC: 1.17982 cumulative IPC: 1.17854 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  0 instructions:  196000000 cycles:  146795433 heartbeat IPC: 1.17568 cumulative IPC: 1.17851 (Simulation time: 0 hr 9 min 28 sec) 
Heartbeat CPU  0 instructions:  197000000 cycles:  147643765 heartbeat IPC: 1.17878 cumulative IPC: 1.17852 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  198000001 cycles:  148491664 heartbeat IPC: 1.17939 cumulative IPC: 1.17853 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  0 instructions:  199000003 cycles:  149337140 heartbeat IPC: 1.18277 cumulative IPC: 1.17857 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  200000000 cycles:  150180857 heartbeat IPC: 1.18523 cumulative IPC: 1.17863 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:  201000002 cycles:  151030370 heartbeat IPC: 1.17715 cumulative IPC: 1.17862 (Simulation time: 0 hr 9 min 44 sec) 
Heartbeat CPU  0 instructions:  202000002 cycles:  151878396 heartbeat IPC: 1.17921 cumulative IPC: 1.17863 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  0 instructions:  203000003 cycles:  152724720 heartbeat IPC: 1.18158 cumulative IPC: 1.17865 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:  204000000 cycles:  153574211 heartbeat IPC: 1.17717 cumulative IPC: 1.17864 (Simulation time: 0 hr 9 min 53 sec) 
Heartbeat CPU  0 instructions:  205000002 cycles:  154424153 heartbeat IPC: 1.17655 cumulative IPC: 1.17862 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  0 instructions:  206000003 cycles:  155274556 heartbeat IPC: 1.17591 cumulative IPC: 1.17859 (Simulation time: 0 hr 9 min 59 sec) 
Heartbeat CPU  0 instructions:  207000001 cycles:  156116530 heartbeat IPC: 1.18768 cumulative IPC: 1.17868 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:  208000000 cycles:  156967667 heartbeat IPC: 1.17490 cumulative IPC: 1.17864 (Simulation time: 0 hr 10 min 5 sec) 
Heartbeat CPU  0 instructions:  209000001 cycles:  157814169 heartbeat IPC: 1.18133 cumulative IPC: 1.17867 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  210000000 cycles:  158663722 heartbeat IPC: 1.17709 cumulative IPC: 1.17865 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  0 instructions:  211000002 cycles:  159509008 heartbeat IPC: 1.18303 cumulative IPC: 1.17869 (Simulation time: 0 hr 10 min 15 sec) 
Heartbeat CPU  0 instructions:  212000000 cycles:  160356464 heartbeat IPC: 1.18000 cumulative IPC: 1.17870 (Simulation time: 0 hr 10 min 18 sec) 
Heartbeat CPU  0 instructions:  213000000 cycles:  161205164 heartbeat IPC: 1.17827 cumulative IPC: 1.17870 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:  214000003 cycles:  162052444 heartbeat IPC: 1.18025 cumulative IPC: 1.17871 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:  215000001 cycles:  162900975 heartbeat IPC: 1.17850 cumulative IPC: 1.17871 (Simulation time: 0 hr 10 min 27 sec) 
Heartbeat CPU  0 instructions:  216000000 cycles:  163750466 heartbeat IPC: 1.17717 cumulative IPC: 1.17870 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  0 instructions:  217000003 cycles:  164599805 heartbeat IPC: 1.17739 cumulative IPC: 1.17869 (Simulation time: 0 hr 10 min 33 sec) 
Heartbeat CPU  0 instructions:  218000001 cycles:  165449993 heartbeat IPC: 1.17621 cumulative IPC: 1.17867 (Simulation time: 0 hr 10 min 36 sec) 
Heartbeat CPU  0 instructions:  219000000 cycles:  166297227 heartbeat IPC: 1.18031 cumulative IPC: 1.17868 (Simulation time: 0 hr 10 min 39 sec) 
Heartbeat CPU  0 instructions:  220000000 cycles:  167144174 heartbeat IPC: 1.18071 cumulative IPC: 1.17870 (Simulation time: 0 hr 10 min 42 sec) 
Heartbeat CPU  0 instructions:  221000000 cycles:  167993904 heartbeat IPC: 1.17684 cumulative IPC: 1.17868 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  0 instructions:  222000001 cycles:  168840605 heartbeat IPC: 1.18106 cumulative IPC: 1.17870 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  0 instructions:  223000003 cycles:  169690819 heartbeat IPC: 1.17618 cumulative IPC: 1.17868 (Simulation time: 0 hr 10 min 52 sec) 
Heartbeat CPU  0 instructions:  224000000 cycles:  170535362 heartbeat IPC: 1.18407 cumulative IPC: 1.17872 (Simulation time: 0 hr 10 min 55 sec) 
Heartbeat CPU  0 instructions:  225000001 cycles:  171382108 heartbeat IPC: 1.18099 cumulative IPC: 1.17874 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:  226000002 cycles:  172229205 heartbeat IPC: 1.18050 cumulative IPC: 1.17876 (Simulation time: 0 hr 11 min 1 sec) 
Heartbeat CPU  0 instructions:  227000002 cycles:  173078848 heartbeat IPC: 1.17696 cumulative IPC: 1.17874 (Simulation time: 0 hr 11 min 4 sec) 
Heartbeat CPU  0 instructions:  228000000 cycles:  173926989 heartbeat IPC: 1.17905 cumulative IPC: 1.17874 (Simulation time: 0 hr 11 min 7 sec) 
Heartbeat CPU  0 instructions:  229000000 cycles:  174778343 heartbeat IPC: 1.17460 cumulative IPC: 1.17871 (Simulation time: 0 hr 11 min 10 sec) 
Heartbeat CPU  0 instructions:  230000001 cycles:  175623924 heartbeat IPC: 1.18262 cumulative IPC: 1.17874 (Simulation time: 0 hr 11 min 13 sec) 
Heartbeat CPU  0 instructions:  231000001 cycles:  176473202 heartbeat IPC: 1.17747 cumulative IPC: 1.17873 (Simulation time: 0 hr 11 min 16 sec) 
Heartbeat CPU  0 instructions:  232000000 cycles:  177319136 heartbeat IPC: 1.18212 cumulative IPC: 1.17876 (Simulation time: 0 hr 11 min 20 sec) 
Heartbeat CPU  0 instructions:  233000002 cycles:  178167070 heartbeat IPC: 1.17934 cumulative IPC: 1.17876 (Simulation time: 0 hr 11 min 23 sec) 
Heartbeat CPU  0 instructions:  234000001 cycles:  179014313 heartbeat IPC: 1.18030 cumulative IPC: 1.17877 (Simulation time: 0 hr 11 min 26 sec) 
Heartbeat CPU  0 instructions:  235000000 cycles:  179862099 heartbeat IPC: 1.17954 cumulative IPC: 1.17878 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  0 instructions:  236000000 cycles:  180708948 heartbeat IPC: 1.18085 cumulative IPC: 1.17880 (Simulation time: 0 hr 11 min 32 sec) 
Heartbeat CPU  0 instructions:  237000001 cycles:  181557612 heartbeat IPC: 1.17832 cumulative IPC: 1.17879 (Simulation time: 0 hr 11 min 35 sec) 
Heartbeat CPU  0 instructions:  238000003 cycles:  182404229 heartbeat IPC: 1.18117 cumulative IPC: 1.17881 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  0 instructions:  239000001 cycles:  183253960 heartbeat IPC: 1.17684 cumulative IPC: 1.17879 (Simulation time: 0 hr 11 min 41 sec) 
Heartbeat CPU  0 instructions:  240000000 cycles:  184102897 heartbeat IPC: 1.17794 cumulative IPC: 1.17879 (Simulation time: 0 hr 11 min 44 sec) 
Heartbeat CPU  0 instructions:  241000000 cycles:  184950341 heartbeat IPC: 1.18002 cumulative IPC: 1.17880 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  0 instructions:  242000000 cycles:  185801290 heartbeat IPC: 1.17516 cumulative IPC: 1.17877 (Simulation time: 0 hr 11 min 50 sec) 
Heartbeat CPU  0 instructions:  243000003 cycles:  186647398 heartbeat IPC: 1.18189 cumulative IPC: 1.17879 (Simulation time: 0 hr 11 min 54 sec) 
Heartbeat CPU  0 instructions:  244000000 cycles:  187493333 heartbeat IPC: 1.18212 cumulative IPC: 1.17882 (Simulation time: 0 hr 11 min 57 sec) 
Heartbeat CPU  0 instructions:  245000000 cycles:  188340162 heartbeat IPC: 1.18088 cumulative IPC: 1.17883 (Simulation time: 0 hr 12 min 0 sec) 
Heartbeat CPU  0 instructions:  246000001 cycles:  189188755 heartbeat IPC: 1.17842 cumulative IPC: 1.17883 (Simulation time: 0 hr 12 min 3 sec) 
Heartbeat CPU  0 instructions:  247000000 cycles:  190035204 heartbeat IPC: 1.18140 cumulative IPC: 1.17885 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  0 instructions:  248000000 cycles:  190880656 heartbeat IPC: 1.18280 cumulative IPC: 1.17887 (Simulation time: 0 hr 12 min 9 sec) 
Heartbeat CPU  0 instructions:  249000000 cycles:  191727709 heartbeat IPC: 1.18056 cumulative IPC: 1.17888 (Simulation time: 0 hr 12 min 12 sec) 
Heartbeat CPU  0 instructions:  250000003 cycles:  192577990 heartbeat IPC: 1.17609 cumulative IPC: 1.17886 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  0 instructions:  251000001 cycles:  193425913 heartbeat IPC: 1.17935 cumulative IPC: 1.17887 (Simulation time: 0 hr 12 min 18 sec) 
Heartbeat CPU  0 instructions:  252000000 cycles:  194273332 heartbeat IPC: 1.18005 cumulative IPC: 1.17888 (Simulation time: 0 hr 12 min 21 sec) 
Heartbeat CPU  0 instructions:  253000001 cycles:  195120398 heartbeat IPC: 1.18055 cumulative IPC: 1.17889 (Simulation time: 0 hr 12 min 25 sec) 
Heartbeat CPU  0 instructions:  254000003 cycles:  195969394 heartbeat IPC: 1.17786 cumulative IPC: 1.17888 (Simulation time: 0 hr 12 min 28 sec) 
Heartbeat CPU  0 instructions:  255000002 cycles:  196814534 heartbeat IPC: 1.18323 cumulative IPC: 1.17891 (Simulation time: 0 hr 12 min 31 sec) 
Heartbeat CPU  0 instructions:  256000000 cycles:  197660712 heartbeat IPC: 1.18178 cumulative IPC: 1.17893 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  0 instructions:  257000002 cycles:  198506281 heartbeat IPC: 1.18264 cumulative IPC: 1.17895 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  0 instructions:  258000002 cycles:  199351627 heartbeat IPC: 1.18295 cumulative IPC: 1.17897 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  0 instructions:  259000001 cycles:  200199869 heartbeat IPC: 1.17891 cumulative IPC: 1.17897 (Simulation time: 0 hr 12 min 43 sec) 
Heartbeat CPU  0 instructions:  260000000 cycles:  201048983 heartbeat IPC: 1.17770 cumulative IPC: 1.17897 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  0 instructions:  261000003 cycles:  201892479 heartbeat IPC: 1.18555 cumulative IPC: 1.17901 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  0 instructions:  262000003 cycles:  202742379 heartbeat IPC: 1.17661 cumulative IPC: 1.17899 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  263000000 cycles:  203590045 heartbeat IPC: 1.17971 cumulative IPC: 1.17900 (Simulation time: 0 hr 12 min 56 sec) 
Heartbeat CPU  0 instructions:  264000000 cycles:  204438902 heartbeat IPC: 1.17805 cumulative IPC: 1.17899 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  0 instructions:  265000000 cycles:  205284053 heartbeat IPC: 1.18322 cumulative IPC: 1.17902 (Simulation time: 0 hr 13 min 2 sec) 
Heartbeat CPU  0 instructions:  266000003 cycles:  206135318 heartbeat IPC: 1.17473 cumulative IPC: 1.17899 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  0 instructions:  267000001 cycles:  206982216 heartbeat IPC: 1.18078 cumulative IPC: 1.17900 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  0 instructions:  268000000 cycles:  207829168 heartbeat IPC: 1.18070 cumulative IPC: 1.17901 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  269000003 cycles:  208674610 heartbeat IPC: 1.18282 cumulative IPC: 1.17903 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  0 instructions:  270000003 cycles:  209519847 heartbeat IPC: 1.18310 cumulative IPC: 1.17906 (Simulation time: 0 hr 13 min 17 sec) 
Heartbeat CPU  0 instructions:  271000002 cycles:  210366177 heartbeat IPC: 1.18157 cumulative IPC: 1.17907 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  0 instructions:  272000000 cycles:  211220153 heartbeat IPC: 1.17099 cumulative IPC: 1.17903 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  273000001 cycles:  212064293 heartbeat IPC: 1.18464 cumulative IPC: 1.17906 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  0 instructions:  274000000 cycles:  212910687 heartbeat IPC: 1.18148 cumulative IPC: 1.17907 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  0 instructions:  275000003 cycles:  213756940 heartbeat IPC: 1.18168 cumulative IPC: 1.17909 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  276000000 cycles:  214607584 heartbeat IPC: 1.17558 cumulative IPC: 1.17907 (Simulation time: 0 hr 13 min 36 sec) 
