*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/mlop.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/433.milc-337B.champsimtrace.xz
Core_0_LLC_acc_level_8 5160
Core_0_LLC_acc_level_9 3833

Core_0_major_page_fault 0
Core_0_minor_page_fault 92218

[MLOP] History of tracked zone:
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIA24I444444444IIIIIIIIIIIIIIIIIII4IIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIAA244444444444IIIIIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIIIIIII
IIIIAAA244444444444IIIIIIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIIIIIII
IIIIAAA244444444444IIIIIIIIIIIIIIIIIA24I444444444IIIIIIIIIIIIIII
IIIIAAA244444444444IIIIIIIIIIIIIIIIIAA244444444444IIIIIIIIIIIIII
IIIIAAA244444444444IIIIIIIIIIIIIIIIIAAA244444444444IIIIIIIIIIIII
IIIIAIA244444444444IIIIIIIIIIIIIIIIIAAA244444444444IIIIIIIIIIIII
IIIIAIAI44444444444IIIIIIIIIIIIIIIIIAAA244444444444IIIIIIIIIIIII
IIIIAIAI44444444444IIIIIIIIIIIIIIIIIAIA244444444444IIIIIIIIIIIII
IIIIAIAI44444444444IIIIIIIIIIIIIIIIIAIAI44444444444IIIIIIIIIIIII
IIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIIIII
IIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444IIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244IIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24IIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAII2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIA2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAII2IIIIIIIIIIIIIIIIIIIIII
IIIIIIAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAIIIIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44III
IIIIIIIIIIIIIIIIIIIIIIIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAI2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAI2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIII
IIIIIIA24II444444444444IIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIIIII
IIIIIIAA24I4444444444444IIIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2444444444444444IIIIIIIIIIIII4444IIIIIIIIIIIIIIIIIIIIII
IIIIIIAAA2444444444444444IIIIIIIIIIIIIA244I444444444444IIIIIIIII
IIIIIIAAA2444444444444444IIIIIIIIIIIIIAA24I4444444444444IIIIIIII
IIIIIIAAA2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIIIII
IIIIIIAAAI444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIIIII
IIIIIIAAAI444444444444444IIIIIIIIIIIIIIAA2444444444444444IIIIIII
IIIIIIAAAI444444444444444IIIIIIIIIIIIIIIA2444444444444444IIIIIII
IIIIIIAAAI444444444444444IIIIIIIIIIIIIIII2444444444444444IIIIIII
IIIIIIAAAI444444444444444IIIIIIIIIIIIIIIII444444444444444IIIIIII
A24IIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIIIIIIIIIII
A24IIIIIIIIIIIIIIIIIIIIIIIIA24II44IIIIIIIIIIIIIIIIIIIIIIIII44III
A24IIIIIIIIIIIIIIIIIIIIIIIIAA24I44IIIIIIIIIIIIIIIIIIIIIIIII444II
A24IIIIIIIIIIIIIIIIIIIIIIIIAAA2444IIIIIIIIIIIIIIIIIIIIIIIII4444I
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAA244IIIIIIIIIIIIIIIIIIIIIIIII44444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIII44444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIA2444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIAA244
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIAAA24
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAA24
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAA2A
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAIAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAIIA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAIIA24IIIIIIIIIIIIIIIIIIIIIIIIAIAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAIIAI4IIIIIIIIIIIIIIIIIIIIIIIIAIAAA
IIIIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAIIIIIIIIIIIIIIIIIIIII
IIIIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIII
IIIIIIIIAAAIIIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAIIIIIIIIIIIIIIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44III
IIIIIIIIIIIIIIIIIIIIIIIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAI2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAIII
IIIIA24I4444444444444IIIIIIIIIIIIIII4IIIIIIIIIIIIIIIIIIIIIIIIIII
IIIIAA2444444444444444IIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIIIIIII
IIIIAAA2444444444444444IIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIIIIIII
IIIIAAA2444444444444444IIIIIIIIIIIIIA24I4444444444444IIIIIIIIIII
IIIIAAA2444444444444444IIIIIIIIIIIIIAA2444444444444444IIIIIIIIII
IIIIAAA2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIIIIIII
IIIIAAAI444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIIIIIII
IIIIAAAI444444444444444IIIIIIIIIIIIIAAAI444444444444444IIIIIIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIA4IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44III
IIIIIIIIIIIIIIIIIIIIIIIIIIIAA4IIIIIIIIIIIIIIIIIIIIIIIIIIIII444II
IIIIIIIIA4IIIIIIIIIIIIIIIIIAA4IIIIIIIIII44IIIIIIIIIIIIIIIII444II
IIIIIIIIAA4IIIIIIIIIIIIIIIIAA4IIIIIIIIII444IIIIIIIIIIIIIIII444II
IIIIIIIIAAA4IIIIIIIIIIIIIIIAA4IIIIIIIIII4444IIIIIIIIIIIIIII444II
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIII4444IIIIIIIIIIIIIII4444I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIII4444IIIIIIIIIIIIIIIA444I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIII4444IIIIIIIIIIIIIIIAA44I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIIIA444IIIIIIIIIIIIIIIAA44I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIIIAA44IIIIIIIIIIIIIIIAA44I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIIIAAA4IIIIIIIIIIIIIIIAA44I
IIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4IIIIIIIIIAAA4IIIIIIIIIIIIIIIAAA4I
IIIIIIIIA24I4444444444444IIIIIIIIIIIIIII4IIIIIIIIIIIIIIIIIIIIIII
IIIIIIIIAA2444444444444444IIIIIIIIIIIIII44IIIIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2444444444444444IIIIIIIIIIIII444IIIIIIIIIIIIIIIIIIIII
IIIIIIIIAAA2444444444444444IIIIIIIIIIIIIA24I4444444444444IIIIIII
IIIIIIIIAAA2444444444444444IIIIIIIIIIIIIAA2444444444444444IIIIII
IIIIIIIIAAA2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIII
IIIIIIIIIAA2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIII
IIIIIIIIIIA2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIII
IIIIIIIIIII2444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIII
IIIIIIIIIIII444444444444444IIIIIIIIIIIIIAAA2444444444444444IIIII
IIIIIIIIIIII444444444444444IIIIIIIIIIIIIIAA2444444444444444IIIII
IIIIIIIIIIII444444444444444IIIIIIIIIIIIIIIA2444444444444444IIIII
IIIIIIIIIIII444444444444444IIIIIIIIIIIIIIII2444444444444444IIIII
IIIIIIIIIIII444444444444444IIIIIIIIIIIIIIIII444444444444444IIIII
IIIIIIIIIIIIIIIIIIIIIIIIIIIA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIII44III
IIIIIIIIIIIIIIIIIIIIIIIIIIIAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIII444II
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIII4444I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIA244I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAA24I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2I
IIIIIIIIIIIIIIIIIIIIIIIIIIIAAA2IIIIIIIIIIIIIIIIIIIIIIIIIIIIAAAII
IIIIIIIIIIIIIIIIIIIIIIIIIIIA24IIIIIIIIIIIIIIIIIIIIIIIIIIIII44III
A24IIIIIIIIIIIIIIIIIIIIIIIIA24II44IIIIIIIIIIIIIIIIIIIIIIIII44III
A24IIIIIIIIIIIIIIIIIIIIIIIIAA24I44IIIIIIIIIIIIIIIIIIIIIIIII444II
A24IIIIIIIIIIIIIIIIIIIIIIIIAAA2444IIIIIIIIIIIIIIIIIIIIIIIII4444I
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAA244IIIIIIIIIIIIIIIIIIIIIIIII44444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIII44444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIA2444
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIAA244
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIIAAA24
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAA24
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAA2
A24IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAAAA24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAAAI24IIIIIIIIIIIIIIIIIIIIIIIIAAAAA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAAAI24IIIIIIIIIIIIIIIIIIIIIIIIAAAIA
AI4IIIIIIIIIIIIIIIIIIIIIIIIAAAAAII4IIIIIIIIIIIIIIIIIIIIIIIIAAAIA
[MLOP] Prefetch Degree Mean: 8.22997
[MLOP] Prefetch Degree SD: 6.24260
[MLOP] Max Score Left Mean (%): 16.60585
[MLOP] Max Score Left SD (%): 21.40825
[MLOP] Max Score Right Mean (%): 83.96247
[MLOP] Max Score Right SD (%): 6.45115

Channel_0_RQ_row_buffer_hit 15154621
Channel_0_RQ_row_buffer_miss 6279245
Channel_0_WQ_row_buffer_hit 1944840
Channel_0_WQ_row_buffer_miss 2752363
Channel_0_WQ_full 1744
Channel_0_dbus_congested 16913975

avg_congested_cycle 10

DRAM_bw_pochs 3040075
DRAM_bw_level_0 328974
DRAM_bw_level_1 954836
DRAM_bw_level_2 573984
DRAM_bw_level_3 1182281
